fact_id,time_id,region_id,segment_id,reason_id,Beginning_Customers,New_Customers,Lost_Customers,Net_Customers,Running_Total,Beginning_MRR,Expansion_MRR,Lost_MRR,Net_MRR,Running_Total_MRR,Churn_Rate,Retention_Rate,Missing_Records,Duplicate_Customers,Invalid_Churn_Records,Data_Quality_Status,Last_Updated_Date
4509,9,4,2,8,531,55,25,30,561,1539943274.4410806,148544716.2698054,65598179.92690557,82946536.34289983,1622889810.7839804,0.0470809792843691,0.9529190207156308,0,0,0,Đạt,2026-06-14
4510,10,4,2,8,561,82,34,48,609,1622889810.7839804,254065325.18575728,114316417.9595798,139748907.22617748,1762638718.0101578,0.0606060606060606,0.9393939393939394,0,0,0,Đạt,2026-06-14
4511,11,4,2,8,609,49,54,-5,604,1762638718.0101578,114917308.53337865,162570764.77172357,-47653456.23834494,1714985261.771813,0.0886699507389162,0.9113300492610836,0,0,0,Đạt,2026-06-14
4512,12,4,2,8,604,6,10,-4,600,1714985261.771813,16087950.467011344,23574086.51005772,-7486136.043046374,1707499125.7287664,0.0165562913907284,0.9834437086092715,0,0,0,Đạt,2026-06-14
4513,1,4,3,1,370,44,22,22,392,847643013.993525,86687714.40652275,48846862.36141708,37840852.04510567,885483866.0386307,0.0594594594594594,0.9405405405405404,0,0,0,Đạt,2026-06-14
4514,2,4,3,1,392,13,19,-6,386,885483866.0386307,24211560.14602614,43453154.046251625,-19241593.900225487,866242272.1384052,0.048469387755102,0.951530612244898,0,0,0,Đạt,2026-06-14
4515,3,4,3,1,386,7,22,-15,371,866242272.1384052,16085088.46113875,45160050.63536854,-29074962.174229797,837167309.9641755,0.0569948186528497,0.9430051813471504,0,0,0,Đạt,2026-06-14
4516,4,4,3,1,371,7,34,-27,344,837167309.9641755,13729207.922973108,68323865.38565095,-54594657.46267784,782572652.5014976,0.091644204851752,0.908355795148248,0,0,0,Đạt,2026-06-14
4517,5,4,3,1,344,38,18,20,364,782572652.5014976,99841605.33859544,42685662.04349585,57155943.2950996,839728595.7965972,0.0523255813953488,0.9476744186046512,0,0,0,Đạt,2026-06-14
4518,6,4,3,1,364,53,14,39,403,839728595.7965972,133333560.77857724,33808203.530409455,99525357.2481678,939253953.044765,0.0384615384615384,0.9615384615384616,0,0,0,Đạt,2026-06-14
4519,7,4,3,1,403,12,24,-12,391,939253953.044765,23281835.337213434,48249019.96526771,-24967184.62805428,914286768.4167109,0.0595533498759305,0.9404466501240696,0,0,0,Đạt,2026-06-14
4520,8,4,3,1,391,29,36,-7,384,914286768.4167109,62553302.59781636,98452600.8544052,-35899298.25658885,878387470.1601219,0.0920716112531969,0.907928388746803,0,0,0,Đạt,2026-06-14
4521,9,4,3,1,384,35,37,-2,382,878387470.1601219,66049950.0568224,87973405.20763981,-21923455.150817417,856464015.0093045,0.0963541666666666,0.9036458333333334,0,0,0,Đạt,2026-06-14
4522,10,4,3,1,382,54,30,24,406,856464015.0093045,119186099.85317574,69802558.21501952,49383541.63815622,905847556.6474608,0.0785340314136125,0.9214659685863874,0,0,0,Đạt,2026-06-14
4523,11,4,3,1,406,4,35,-31,375,905847556.6474608,10013187.183879357,69386294.48642054,-59373107.30254118,846474449.3449196,0.0862068965517241,0.9137931034482758,0,0,0,Đạt,2026-06-14
4524,12,4,3,1,375,36,20,16,391,846474449.3449196,66650129.79080936,54247924.22782813,12402205.562981226,858876654.9079008,0.0533333333333333,0.9466666666666668,0,0,0,Đạt,2026-06-14
4525,1,4,3,2,497,20,34,-14,483,1724742226.8401768,72814506.9430914,126834379.55347632,-54019872.61038491,1670722354.229792,0.0684104627766599,0.93158953722334,9,0,0,Cần kiểm tra,2026-06-14
4526,2,4,3,2,483,25,38,-13,470,1670722354.229792,100543535.30356608,158027966.9443651,-57484431.640799046,1613237922.5889928,0.0786749482401656,0.9213250517598344,0,0,0,Đạt,2026-06-14
4527,3,4,3,2,470,64,8,56,526,1613237922.5889928,256415647.21350145,28728029.56570593,227687617.64779556,1840925540.2367885,0.0170212765957446,0.9829787234042552,0,0,0,Đạt,2026-06-14
4528,4,4,3,2,526,69,21,48,574,1840925540.2367885,206414917.52153707,81002896.3242953,125412021.19724175,1966337561.43403,0.0399239543726235,0.9600760456273764,0,0,0,Đạt,2026-06-14
4529,5,4,3,2,574,52,52,0,574,1966337561.43403,165890818.32770926,210925032.1533006,-45034213.82559136,1921303347.6084387,0.0905923344947735,0.9094076655052264,0,0,0,Đạt,2026-06-14
4530,6,4,3,2,574,59,23,36,610,1921303347.6084387,176165284.87749177,84188251.23111543,91977033.64637634,2013280381.254815,0.0400696864111498,0.9599303135888502,0,0,0,Đạt,2026-06-14
4531,7,4,3,2,610,52,36,16,626,2013280381.254815,199518419.54030645,125893451.03680508,73624968.50350137,2086905349.7583165,0.0590163934426229,0.940983606557377,0,0,0,Đạt,2026-06-14
4532,8,4,3,2,626,44,33,11,637,2086905349.7583165,133911704.42543504,122000235.64512856,11911468.780306472,2098816818.538623,0.0527156549520766,0.9472843450479234,0,0,0,Đạt,2026-06-14
4533,9,4,3,2,637,66,24,42,679,2098816818.538623,274499519.94322,77012215.77008805,197487304.173132,2296304122.7117558,0.0376766091051805,0.9623233908948194,0,0,0,Đạt,2026-06-14
4534,10,4,3,2,679,101,49,52,731,2296304122.7117558,305144395.1562036,190532975.5881384,114611419.56806524,2410915542.2798204,0.0721649484536082,0.9278350515463918,0,0,0,Đạt,2026-06-14
4535,11,4,3,2,731,97,64,33,764,2410915542.2798204,329060564.9797212,213909518.5015194,115151046.47820178,2526066588.7580223,0.0875512995896032,0.9124487004103968,0,0,0,Đạt,2026-06-14
4536,12,4,3,2,764,14,64,-50,714,2526066588.7580223,53764789.40432796,264614864.68677697,-210850075.282449,2315216513.475573,0.0837696335078534,0.9162303664921466,0,0,0,Đạt,2026-06-14
4537,1,4,3,3,658,8,41,-33,625,488334985.6638325,6916686.930088322,34759057.06689469,-27842370.136806365,460492615.5270261,0.0623100303951367,0.9376899696048632,0,0,0,Đạt,2026-06-14
4538,2,4,3,3,625,27,11,16,641,460492615.5270261,19385892.721326116,7409619.20088555,11976273.520440564,472468889.0474667,0.0176,0.9824,0,0,0,Đạt,2026-06-14
4539,3,4,3,3,641,64,37,27,668,472468889.0474667,39893279.6473994,28106608.38701217,11786671.260387229,484255560.30785394,0.0577223088923556,0.9422776911076444,0,0,0,Đạt,2026-06-14
4540,4,4,3,3,668,32,39,-7,661,484255560.30785394,20062944.095747765,31307993.429795872,-11245049.334048107,473010510.9738058,0.0583832335329341,0.9416167664670658,0,0,0,Đạt,2026-06-14
4541,5,4,3,3,661,85,40,45,706,473010510.9738058,53513361.42153917,26579679.87627021,26933681.54526896,499944192.5190748,0.0605143721633888,0.9394856278366112,0,0,0,Đạt,2026-06-14
4542,6,4,3,3,706,32,19,13,719,499944192.5190748,22446585.796352837,13130937.412107008,9315648.384245826,509259840.9033206,0.0269121813031161,0.973087818696884,0,0,0,Đạt,2026-06-14
4543,7,4,3,3,719,87,42,45,764,509259840.9033206,62428346.85452417,36987867.88337178,25440478.971152395,534700319.874473,0.0584144645340751,0.9415855354659248,0,0,0,Đạt,2026-06-14
4544,8,4,3,3,764,100,22,78,842,534700319.874473,77395332.15971349,13297624.68015919,64097707.4795543,598798027.3540273,0.0287958115183246,0.9712041884816754,0,0,0,Đạt,2026-06-14
4545,9,4,3,3,842,30,40,-10,832,598798027.3540273,19938463.93657704,24450811.39983218,-4512347.463255141,594285679.8907721,0.0475059382422802,0.9524940617577196,8,0,0,Cần kiểm tra,2026-06-14
4546,10,4,3,3,832,61,30,31,863,594285679.8907721,53783403.35378783,23362375.66278449,30421027.69100333,624706707.5817754,0.0360576923076923,0.9639423076923076,0,0,0,Đạt,2026-06-14
4547,11,4,3,3,863,15,62,-47,816,624706707.5817754,12705318.51625358,43697063.68528313,-30991745.169029552,593714962.4127458,0.0718424101969872,0.9281575898030128,0,0,0,Đạt,2026-06-14
4548,12,4,3,3,816,100,14,86,902,593714962.4127458,62413575.65984577,9659664.033669643,52753911.62617613,646468874.038922,0.017156862745098,0.982843137254902,0,0,0,Đạt,2026-06-14
4549,1,4,3,4,788,24,77,-53,735,1081938282.5483258,34610649.19025204,118808456.04574564,-84197806.8554936,997740475.6928322,0.0977157360406091,0.9022842639593908,0,0,0,Đạt,2026-06-14
4550,2,4,3,4,735,101,13,88,823,997740475.6928322,146544741.91097313,15340716.352596205,131204025.55837692,1128944501.2512093,0.0176870748299319,0.982312925170068,0,0,0,Đạt,2026-06-14
4551,3,4,3,4,823,8,62,-54,769,1128944501.2512093,10208690.097820016,72696161.30150776,-62487471.20368774,1066457030.0475216,0.0753341433778857,0.9246658566221142,0,0,0,Đạt,2026-06-14
4552,4,4,3,4,769,21,18,3,772,1066457030.0475216,34337751.29727899,22350889.999854587,11986861.297424406,1078443891.344946,0.0234070221066319,0.976592977893368,0,0,0,Đạt,2026-06-14
4553,5,4,3,4,772,59,52,7,779,1078443891.344946,70532979.04331146,69715193.15218438,817785.8911270797,1079261677.236073,0.0673575129533678,0.932642487046632,0,0,0,Đạt,2026-06-14
4554,6,4,3,4,779,78,17,61,840,1079261677.236073,97544308.40561286,21334512.90879653,76209795.49681632,1155471472.7328894,0.0218228498074454,0.9781771501925546,0,0,0,Đạt,2026-06-14
4555,7,4,3,4,840,84,49,35,875,1155471472.7328894,107278218.65737727,60037699.58598887,47240519.0713884,1202711991.804278,0.0583333333333333,0.9416666666666668,0,0,0,Đạt,2026-06-14
4556,8,4,3,4,875,114,78,36,911,1202711991.804278,145968786.4216846,100560509.2094774,45408277.2122072,1248120269.0164852,0.0891428571428571,0.9108571428571428,0,0,0,Đạt,2026-06-14
4557,9,4,3,4,911,107,56,51,962,1248120269.0164852,158109761.21922484,83267956.60301873,74841804.61620611,1322962073.6326914,0.0614709110867178,0.938529088913282,0,0,0,Đạt,2026-06-14
4558,10,4,3,4,962,59,78,-19,943,1322962073.6326914,74149813.64543417,103443609.3775756,-29293795.73214142,1293668277.90055,0.081081081081081,0.9189189189189187,0,0,0,Đạt,2026-06-14
4559,11,4,3,4,943,103,45,58,1001,1293668277.90055,126603936.02540629,71861885.82661371,54742050.19879256,1348410328.0993423,0.0477200424178154,0.9522799575821844,9,0,5,Cần kiểm tra,2026-06-14
4560,12,4,3,4,1001,102,26,76,1077,1348410328.0993423,163398666.56352547,37989033.33284264,125409633.23068282,1473819961.3300252,0.0259740259740259,0.974025974025974,0,0,0,Đạt,2026-06-14
4561,1,4,3,5,626,71,59,12,638,827793483.3324673,79926625.80491458,88254817.58813088,-8328191.783216298,819465291.5492511,0.0942492012779552,0.9057507987220448,0,0,0,Đạt,2026-06-14
4562,2,4,3,5,638,6,37,-31,607,819465291.5492511,8498053.699167984,41910216.89874099,-33412163.19957301,786053128.349678,0.0579937304075235,0.9420062695924764,0,0,0,Đạt,2026-06-14
4563,3,4,3,5,607,86,51,35,642,786053128.349678,100125301.38805526,65408520.67447498,34716780.71358028,820769909.0632583,0.0840197693574958,0.915980230642504,0,0,0,Đạt,2026-06-14
4564,4,4,3,5,642,39,49,-10,632,820769909.0632583,49754806.31914695,60109715.34521303,-10354909.026066087,810415000.0371922,0.0763239875389408,0.9236760124610592,0,0,0,Đạt,2026-06-14
4565,5,4,3,5,632,41,34,7,639,810415000.0371922,65026703.78506261,50368072.94581045,14658630.83925216,825073630.8764443,0.0537974683544303,0.9462025316455696,0,0,0,Đạt,2026-06-14
4566,6,4,3,5,639,78,45,33,672,825073630.8764443,89929547.2618217,54413314.09416336,35516233.167658344,860589864.0441027,0.0704225352112676,0.9295774647887324,0,0,0,Đạt,2026-06-14
4567,7,4,3,5,672,29,15,14,686,860589864.0441027,43755128.63411311,20402450.815241724,23352677.818871383,883942541.862974,0.0223214285714285,0.9776785714285714,0,0,0,Đạt,2026-06-14
4568,8,4,3,5,686,39,31,8,694,883942541.862974,45517595.84827078,40323656.04900389,5193939.799266897,889136481.662241,0.0451895043731778,0.9548104956268222,0,0,0,Đạt,2026-06-14
4569,9,4,3,5,694,85,61,24,718,889136481.662241,114738730.53824818,87866160.59924735,26872569.93900083,916009051.6012418,0.0878962536023054,0.9121037463976944,0,0,0,Đạt,2026-06-14
4570,10,4,3,5,718,18,22,-4,714,916009051.6012418,20927298.61407511,29280394.44249752,-8353095.828422409,907655955.7728194,0.0306406685236768,0.9693593314763232,0,0,0,Đạt,2026-06-14
4571,11,4,3,5,714,87,9,78,792,907655955.7728194,136704611.322278,10747875.396138055,125956735.92613994,1033612691.6989594,0.0126050420168067,0.9873949579831932,0,0,0,Đạt,2026-06-14
4572,12,4,3,5,792,66,15,51,843,1033612691.6989594,93171569.68531448,18053893.05983104,75117676.62548344,1108730368.3244429,0.0189393939393939,0.981060606060606,0,0,0,Đạt,2026-06-14
4573,1,4,3,6,368,48,20,28,396,213043750.7255675,27193497.834895577,10345541.7250003,16847956.109895274,229891706.83546275,0.0543478260869565,0.9456521739130436,0,0,0,Đạt,2026-06-14
4574,2,4,3,6,396,42,37,5,401,229891706.83546275,24542374.88532912,23796879.760072533,745495.1252565831,230637201.96071932,0.0934343434343434,0.9065656565656566,0,0,0,Đạt,2026-06-14
4575,3,4,3,6,401,42,18,24,425,230637201.96071932,19451828.166749112,8596563.02338222,10855265.143366892,241492467.10408625,0.0448877805486284,0.9551122194513716,0,0,0,Đạt,2026-06-14
4576,4,4,3,6,425,50,30,20,445,241492467.10408625,23952750.478556994,17298250.82658706,6654499.651969936,248146966.7560562,0.0705882352941176,0.9294117647058824,0,0,0,Đạt,2026-06-14
4577,5,4,3,6,445,51,35,16,461,248146966.7560562,27234634.174828343,22864883.65364736,4369750.521180984,252516717.2772372,0.0786516853932584,0.9213483146067416,0,0,0,Đạt,2026-06-14
4578,6,4,3,6,461,59,14,45,506,252516717.2772372,28449137.28971538,6576328.222449281,21872809.0672661,274389526.3445033,0.0303687635574837,0.9696312364425164,8,0,5,Cần kiểm tra,2026-06-14
4579,7,4,3,6,506,40,12,28,534,274389526.3445033,22099141.18017895,5635736.541704664,16463404.638474287,290852930.9829776,0.0237154150197628,0.9762845849802372,0,0,0,Đạt,2026-06-14
4580,8,4,3,6,534,26,44,-18,516,290852930.9829776,12312066.946887111,22749314.156504013,-10437247.2096169,280415683.77336067,0.0823970037453183,0.9176029962546816,0,0,0,Đạt,2026-06-14
4581,9,4,3,6,516,67,33,34,550,280415683.77336067,41986540.06557632,17335633.652941618,24650906.412634697,305066590.18599534,0.063953488372093,0.936046511627907,0,0,0,Đạt,2026-06-14
4582,10,4,3,6,550,10,23,-13,537,305066590.18599534,6265555.435039139,12840288.319502875,-6574732.884463736,298491857.3015316,0.0418181818181818,0.958181818181818,0,0,0,Đạt,2026-06-14
4583,11,4,3,6,537,46,39,7,544,298491857.3015316,30973100.027847223,19356714.424324453,11616385.60352277,310108242.9050544,0.0726256983240223,0.9273743016759776,0,0,0,Đạt,2026-06-14
4584,12,4,3,6,544,24,17,7,551,310108242.9050544,11644953.844500167,11105869.795694623,539084.0488055442,310647326.9538599,0.03125,0.96875,0,0,0,Đạt,2026-06-14
4585,1,4,3,7,767,28,35,-7,760,3575375355.296229,113437721.50791287,154957403.6790808,-41519682.17116794,3533855673.125061,0.0456323337679269,0.954367666232073,0,0,0,Đạt,2026-06-14
4586,2,4,3,7,760,63,10,53,813,3533855673.125061,321088752.23031,49052060.93829473,272036691.2920153,3805892364.417076,0.0131578947368421,0.986842105263158,0,0,0,Đạt,2026-06-14
4587,3,4,3,7,813,108,51,57,870,3805892364.417076,415646200.4415224,241247986.7929077,174398213.64861465,3980290578.065691,0.062730627306273,0.9372693726937268,0,0,0,Đạt,2026-06-14
4588,4,4,3,7,870,38,57,-19,851,3980290578.065691,165271389.2531732,265874136.14363375,-100602746.89046058,3879687831.175231,0.0655172413793103,0.9344827586206896,0,0,0,Đạt,2026-06-14
4589,5,4,3,7,851,87,80,7,858,3879687831.175231,447003212.4247341,301354458.362902,145648754.06183213,4025336585.2370634,0.0940070505287896,0.9059929494712105,0,0,0,Đạt,2026-06-14
4590,6,4,3,7,858,54,32,22,880,4025336585.2370634,271057785.79204524,149890767.03850016,121167018.75354508,4146503603.990608,0.0372960372960372,0.9627039627039627,0,0,0,Đạt,2026-06-14
4591,7,4,3,7,880,86,36,50,930,4146503603.990608,335352085.1662528,167046609.19371942,168305475.97253338,4314809079.963141,0.0409090909090909,0.9590909090909092,0,0,0,Đạt,2026-06-14
4592,8,4,3,7,930,126,29,97,1027,4314809079.963141,497742539.9708796,136398313.21788016,361344226.7529994,4676153306.716141,0.0311827956989247,0.9688172043010752,0,0,0,Đạt,2026-06-14
4593,9,4,3,7,1027,35,94,-59,968,4676153306.716141,161547493.51401138,495145191.2120823,-333597697.69807094,4342555609.01807,0.0915287244401168,0.9084712755598832,0,0,0,Đạt,2026-06-14
4594,10,4,3,7,968,51,18,33,1001,4342555609.01807,212504784.18091047,82364933.5611782,130139850.61973226,4472695459.637802,0.018595041322314,0.981404958677686,0,0,0,Đạt,2026-06-14
4595,11,4,3,7,1001,41,73,-32,969,4472695459.637802,196578112.7737577,370855953.1744738,-174277840.40071613,4298417619.237086,0.0729270729270729,0.9270729270729272,0,0,0,Đạt,2026-06-14
4596,12,4,3,7,969,107,43,64,1033,4298417619.237086,512621482.5166523,183275595.7575949,329345886.7590574,4627763505.996143,0.04437564499484,0.95562435500516,0,0,0,Đạt,2026-06-14
4597,1,4,3,8,243,26,16,10,253,288813444.45672035,26931110.540453397,19706863.56450075,7224246.975952644,296037691.432673,0.0658436213991769,0.934156378600823,0,0,0,Đạt,2026-06-14
4598,2,4,3,8,253,15,16,-1,252,296037691.432673,15738697.355960209,20256180.912235856,-4517483.556275647,291520207.8763973,0.0632411067193675,0.9367588932806324,0,0,0,Đạt,2026-06-14
4599,3,4,3,8,252,20,12,8,260,291520207.8763973,20439178.68809336,15108029.609364497,5331149.07872886,296851356.95512617,0.0476190476190476,0.9523809523809524,0,0,0,Đạt,2026-06-14
4600,4,4,3,8,260,15,20,-5,255,296851356.95512617,16164968.617411772,27676523.159293093,-11511554.54188132,285339802.41324484,0.0769230769230769,0.9230769230769232,0,0,0,Đạt,2026-06-14
4601,5,4,3,8,255,28,7,21,276,285339802.41324484,39499206.42947593,7732994.782826703,31766211.64664923,317106014.0598941,0.0274509803921568,0.9725490196078432,0,0,0,Đạt,2026-06-14
4602,6,4,3,8,276,35,18,17,293,317106014.0598941,48905114.68475749,19903767.96348581,29001346.72127168,346107360.7811658,0.0652173913043478,0.9347826086956522,0,0,0,Đạt,2026-06-14
4603,7,4,3,8,293,34,22,12,305,346107360.7811658,41218511.26714529,30665683.97201373,10552827.295131557,356660188.07629734,0.0750853242320819,0.924914675767918,0,0,0,Đạt,2026-06-14
4604,8,4,3,8,305,21,25,-4,301,356660188.07629734,21076632.6837368,35406612.265664816,-14329979.581928018,342330208.4943693,0.081967213114754,0.918032786885246,0,0,0,Đạt,2026-06-14
4605,9,4,3,8,301,41,6,35,336,342330208.4943693,46594848.57563814,7336632.664061187,39258215.91157695,381588424.4059463,0.0199335548172757,0.9800664451827242,0,0,0,Đạt,2026-06-14
4606,10,4,3,8,336,15,3,12,348,381588424.4059463,14305877.286730785,3617497.124649909,10688380.162080873,392276804.5680272,0.0089285714285714,0.9910714285714286,0,0,0,Đạt,2026-06-14
4607,11,4,3,8,348,37,19,18,366,392276804.5680272,39884887.06042583,20752578.30789904,19132308.752526797,411409113.320554,0.0545977011494252,0.9454022988505748,0,0,0,Đạt,2026-06-14
4608,12,4,3,8,366,9,19,-10,356,411409113.320554,10350281.4577172,18496443.435830783,-8146161.978113584,403262951.3424404,0.0519125683060109,0.9480874316939892,0,0,0,Đạt,2026-06-14
4609,1,4,4,1,445,26,13,13,458,899295667.3520527,46415615.3592258,30424670.168670017,15990945.190555785,915286612.5426084,0.0292134831460674,0.9707865168539326,0,0,0,Đạt,2026-06-14
4610,2,4,4,1,458,11,24,-13,445,915286612.5426084,20193028.282246623,54614246.05833536,-34421217.77608873,880865394.7665198,0.0524017467248908,0.9475982532751092,0,0,0,Đạt,2026-06-14
4611,3,4,4,1,445,22,31,-9,436,880865394.7665198,43688413.505763255,68351297.3609102,-24662883.855146952,856202510.9113728,0.0696629213483146,0.9303370786516854,0,0,0,Đạt,2026-06-14
4612,4,4,4,1,436,37,13,24,460,856202510.9113728,88359290.6645841,27801666.27178519,60557624.39279892,916760135.3041716,0.0298165137614678,0.970183486238532,0,0,0,Đạt,2026-06-14
4613,5,4,4,1,460,12,16,-4,456,916760135.3041716,24695102.710623942,38086553.166973926,-13391450.456349984,903368684.8478216,0.0347826086956521,0.9652173913043478,0,0,0,Đạt,2026-06-14
4614,6,4,4,1,456,6,20,-14,442,903368684.8478216,9924461.4759485,38717710.85179847,-28793249.37584997,874575435.4719718,0.043859649122807,0.956140350877193,0,0,0,Đạt,2026-06-14
4615,7,4,4,1,442,20,43,-23,419,874575435.4719718,34551439.683179736,102084611.63349988,-67533171.95032015,807042263.5216516,0.0972850678733031,0.9027149321266968,0,0,0,Đạt,2026-06-14
4616,8,4,4,1,419,32,31,1,420,807042263.5216516,63433145.26959863,63232743.52804721,200401.7415514216,807242665.263203,0.0739856801909307,0.9260143198090692,0,0,0,Đạt,2026-06-14
4617,9,4,4,1,420,24,13,11,431,807242665.263203,52666804.70739108,30146326.37990576,22520478.32748532,829763143.5906883,0.0309523809523809,0.969047619047619,0,0,0,Đạt,2026-06-14
4618,10,4,4,1,431,41,22,19,450,829763143.5906883,74629054.65511219,51562757.90501078,23066296.75010141,852829440.3407898,0.0510440835266821,0.948955916473318,0,0,0,Đạt,2026-06-14
4619,11,4,4,1,450,63,18,45,495,852829440.3407898,150775004.8580334,30277229.78782516,120497775.07020822,973327215.410998,0.04,0.96,0,0,0,Đạt,2026-06-14
4620,12,4,4,1,495,44,36,8,503,973327215.410998,90172698.2553543,85402211.52267216,4770486.732682139,978097702.14368,0.0727272727272727,0.9272727272727272,0,0,0,Đạt,2026-06-14
4621,1,4,4,2,587,56,23,33,620,2644392285.061495,210914225.62957236,118182398.19111626,92731827.43845607,2737124112.499951,0.0391822827938671,0.9608177172061328,0,0,0,Đạt,2026-06-14
4622,2,4,4,2,620,41,16,25,645,2737124112.499951,149446137.07344228,60142113.15366125,89304023.91978103,2826428136.419732,0.0258064516129032,0.9741935483870968,0,0,0,Đạt,2026-06-14
4623,3,4,4,2,645,31,25,6,651,2826428136.419732,131038055.67956673,99534922.77305724,31503132.906509478,2857931269.326241,0.0387596899224806,0.9612403100775194,3,0,0,Cần kiểm tra,2026-06-14
4624,4,4,4,2,651,19,22,-3,648,2857931269.326241,78105089.92384598,86657455.26823863,-8552365.344392657,2849378903.9818487,0.0337941628264208,0.9662058371735792,0,0,0,Đạt,2026-06-14
4625,5,4,4,2,648,78,12,66,714,2849378903.9818487,318738099.4100995,54299320.657321766,264438778.75277776,3113817682.7346263,0.0185185185185185,0.9814814814814816,0,0,0,Đạt,2026-06-14
4626,6,4,4,2,714,83,47,36,750,3113817682.7346263,437299455.2977335,224274036.62487584,213025418.67285764,3326843101.407484,0.0658263305322128,0.9341736694677872,1,0,0,Cần kiểm tra,2026-06-14
4627,7,4,4,2,750,111,70,41,791,3326843101.407484,508398067.230773,297276379.4029008,211121687.82787225,3537964789.2353563,0.0933333333333333,0.9066666666666666,0,0,0,Đạt,2026-06-14
4628,8,4,4,2,791,83,33,50,841,3537964789.2353563,321570061.01114684,158607319.0380682,162962741.97307864,3700927531.208435,0.0417193426042983,0.9582806573957016,0,0,0,Đạt,2026-06-14
4629,9,4,4,2,841,73,70,3,844,3700927531.208435,363527874.2084061,377165950.1304157,-13638075.922009649,3687289455.2864256,0.0832342449464922,0.9167657550535078,0,0,0,Đạt,2026-06-14
4630,10,4,4,2,844,29,73,-44,800,3687289455.2864256,126341780.511645,335767161.6090806,-209425381.0974356,3477864074.18899,0.0864928909952606,0.9135071090047392,0,0,0,Đạt,2026-06-14
4631,11,4,4,2,800,36,74,-38,762,3477864074.18899,155102903.2879649,351085272.87028635,-195982369.58232144,3281881704.6066685,0.0925,0.9075,0,0,0,Đạt,2026-06-14
4632,12,4,4,2,762,111,61,50,812,3281881704.6066685,551071857.7914796,271004759.9800281,280067097.81145144,3561948802.41812,0.0800524934383202,0.9199475065616798,0,0,0,Đạt,2026-06-14
4633,1,4,4,3,506,61,11,50,556,1407489462.0362165,183964876.10352683,31669432.779472064,152295443.32405478,1559784905.360271,0.0217391304347826,0.9782608695652174,0,0,0,Đạt,2026-06-14
4634,2,4,4,3,556,27,12,15,571,1559784905.360271,63778719.15607636,35605919.75202663,28172799.404049724,1587957704.7643206,0.0215827338129496,0.9784172661870504,0,0,0,Đạt,2026-06-14
4635,3,4,4,3,571,84,12,72,643,1587957704.7643206,218636723.0154093,29411740.22473363,189224982.79067564,1777182687.5549965,0.021015761821366,0.978984238178634,0,0,0,Đạt,2026-06-14
4636,4,4,4,3,643,35,6,29,672,1777182687.5549965,101780373.56003188,16819119.61787567,84961253.94215623,1862143941.4971528,0.0093312597200622,0.9906687402799378,0,0,0,Đạt,2026-06-14
4637,5,4,4,3,672,15,22,-7,665,1862143941.4971528,49196279.34144635,68661521.66254123,-19465242.32109488,1842678699.1760576,0.0327380952380952,0.9672619047619048,0,0,0,Đạt,2026-06-14
4638,6,4,4,3,665,95,26,69,734,1842678699.1760576,317045503.50990707,71279708.01676072,245765795.4931464,2088444494.669204,0.0390977443609022,0.9609022556390976,0,0,0,Đạt,2026-06-14
4639,7,4,4,3,734,88,39,49,783,2088444494.669204,251324056.82368463,113934762.0826096,137389294.74107504,2225833789.4102798,0.053133514986376,0.946866485013624,0,0,0,Đạt,2026-06-14
4640,8,4,4,3,783,103,41,62,845,2225833789.4102798,254216093.732481,107698250.91991678,146517842.81256422,2372351632.222844,0.0523627075351213,0.9476372924648788,0,0,0,Đạt,2026-06-14
4641,9,4,4,3,845,77,80,-3,842,2372351632.222844,225969837.589234,191093833.52658123,34876004.06265274,2407227636.285496,0.0946745562130177,0.9053254437869822,0,0,0,Đạt,2026-06-14
4642,10,4,4,3,842,39,33,6,848,2407227636.285496,91661617.958611,82812934.64524029,8848683.31337072,2416076319.598867,0.0391923990498812,0.9608076009501187,0,0,0,Đạt,2026-06-14
4643,11,4,4,3,848,96,25,71,919,2416076319.598867,290442716.1863929,72096912.25150128,218345803.93489164,2634422123.533758,0.0294811320754717,0.9705188679245284,0,0,0,Đạt,2026-06-14
4644,12,4,4,3,919,132,84,48,967,2634422123.533758,315479563.00488204,207593254.26094496,107886308.74393708,2742308432.277696,0.0914036996735582,0.9085963003264418,0,0,0,Đạt,2026-06-14
4645,1,4,4,4,783,88,66,22,805,393231670.8022749,49827717.835051306,38015437.76907645,11812280.06597486,405043950.8682498,0.0842911877394636,0.9157088122605364,0,0,0,Đạt,2026-06-14
4646,2,4,4,4,805,10,17,-7,798,405043950.8682498,4184214.684744542,7681170.130897748,-3496955.4461532063,401546995.42209655,0.0211180124223602,0.9788819875776398,0,0,0,Đạt,2026-06-14
4647,3,4,4,4,798,19,18,1,799,401546995.42209655,10640452.359988272,7758981.093371358,2881471.2666169144,404428466.6887135,0.0225563909774436,0.9774436090225564,0,0,0,Đạt,2026-06-14
4648,4,4,4,4,799,103,9,94,893,404428466.6887135,61193078.53186711,4766085.715609154,56426992.81625795,460855459.5049714,0.0112640801001251,0.9887359198998747,8,0,0,Cần kiểm tra,2026-06-14
4649,5,4,4,4,893,61,11,50,943,460855459.5049714,35071292.031167544,6375096.840712695,28696195.190454848,489551654.6954263,0.0123180291153415,0.9876819708846584,0,0,0,Đạt,2026-06-14
