Month,Region,Segment,Churn_Reason,Beginning_Customers,New_Customers,Lost_Customers,Net_Customers,Running_Total,Beginning_MRR,Expansion_MRR,Lost_MRR,Net_MRR,Running_Total_MRR,Churn_Rate,Retention_Rate,Missing_Records,Duplicate_Customers,Invalid_Churn_Records,Data_Quality_Status,Last_Updated_Date
2025-05-01,Hải Phòng,VVIP,Khác,19,1,1,0,19,58382987.85585479,3225387.5283408933,2935839.211819813,289548.3165210802,58672536.172375865,0.05263157894736842,0.9473684210526316,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,VVIP,Khác,19,1,1,0,19,58672536.172375865,3174271.8717272985,3041596.443456535,132675.42827076325,58805211.60064663,0.05263157894736842,0.9473684210526316,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,VVIP,Khác,19,1,1,0,19,58805211.60064663,3046548.9006932895,3548961.1857521473,-502412.2850588579,58302799.315587774,0.05263157894736842,0.9473684210526316,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,VVIP,Khác,19,2,1,1,20,58302799.315587774,5714233.742260152,3424323.5210261913,2289910.2212339602,60592709.53682174,0.05263157894736842,0.9473684210526316,7,9,0,Cần kiểm tra,2026-06-14
2025-09-01,Hải Phòng,VVIP,Khác,20,2,0,2,22,60592709.53682174,6130966.62103448,0.0,6130966.62103448,66723676.15785622,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,VVIP,Khác,22,1,0,1,23,66723676.15785622,3068021.128341535,0.0,3068021.128341535,69791697.28619775,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,VVIP,Khác,23,3,0,3,26,69791697.28619775,9053107.556602288,0.0,9053107.556602288,78844804.84280004,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,VVIP,Khác,26,0,0,0,26,78844804.84280004,0.0,0.0,0.0,78844804.84280004,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Phí dịch vụ cao,20,1,0,1,21,1433945431.4947276,64767934.50361785,0.0,64767934.50361785,1498713365.9983454,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Phí dịch vụ cao,21,0,0,0,21,1498713365.9983454,0.0,0.0,0.0,1498713365.9983454,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Phí dịch vụ cao,21,1,0,1,22,1498713365.9983454,62584523.73703669,0.0,62584523.73703669,1561297889.735382,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Phí dịch vụ cao,22,0,0,0,22,1561297889.735382,0.0,0.0,0.0,1561297889.735382,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Phí dịch vụ cao,22,2,0,2,24,1561297889.735382,167396105.8095476,0.0,167396105.8095476,1728693995.5449297,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Phí dịch vụ cao,24,0,1,-1,23,1728693995.5449297,0.0,62168858.588390194,-62168858.588390194,1666525136.9565396,0.041666666666666664,0.9583333333333334,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Phí dịch vụ cao,23,1,1,0,23,1666525136.9565396,78110951.8381197,68803585.87025371,9307365.967865989,1675832502.9244056,0.043478260869565216,0.9565217391304348,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Phí dịch vụ cao,23,0,1,-1,22,1675832502.9244056,0.0,62839234.04628029,-62839234.04628029,1612993268.8781252,0.043478260869565216,0.9565217391304348,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Phí dịch vụ cao,22,1,1,0,22,1612993268.8781252,63733934.41000787,77343789.06704411,-13609854.657036237,1599383414.221089,0.045454545454545456,0.9545454545454546,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Phí dịch vụ cao,22,2,0,2,24,1599383414.221089,146796661.82728252,0.0,146796661.82728252,1746180076.0483713,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Phí dịch vụ cao,24,2,1,1,25,1746180076.0483713,165089494.81283137,77661596.82415305,87427897.98867832,1833607974.0370495,0.041666666666666664,0.9583333333333334,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Phí dịch vụ cao,25,3,0,3,28,1833607974.0370495,192148824.63618332,0.0,192148824.63618332,2025756798.6732328,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Lãi suất không cạnh tranh,78,5,5,0,78,6143484502.581757,465233484.31749696,414209955.6592972,51023528.65819973,6194508031.239956,0.0641025641025641,0.9358974358974359,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Lãi suất không cạnh tranh,78,8,6,2,80,6194508031.239956,562638787.5863445,561135891.8133122,1502895.7730323076,6196010927.012988,0.07692307692307693,0.9230769230769231,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Lãi suất không cạnh tranh,80,9,3,6,86,6196010927.012988,836551327.4631408,270301789.50579935,566249537.9573414,6762260464.970329,0.0375,0.9625,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Lãi suất không cạnh tranh,86,6,6,0,86,6762260464.970329,474103823.05013263,482794275.3255992,-8690452.275466561,6753570012.694862,0.06976744186046512,0.9302325581395349,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Lãi suất không cạnh tranh,86,10,3,7,93,6753570012.694862,746512730.2748284,272395666.0746572,474117064.20017123,7227687076.895034,0.03488372093023256,0.9651162790697675,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Lãi suất không cạnh tranh,93,11,3,8,101,7227687076.895034,967780440.3834496,192283614.49417943,775496825.8892701,8003183902.784304,0.03225806451612903,0.967741935483871,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Lãi suất không cạnh tranh,101,5,6,-1,100,8003183902.784304,341996629.48783106,408268115.5117906,-66271486.02395952,7936912416.7603445,0.0594059405940594,0.9405940594059405,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Lãi suất không cạnh tranh,100,2,2,0,100,7936912416.7603445,141085273.20035368,160834516.11912644,-19749242.918772757,7917163173.841572,0.02,0.98,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Lãi suất không cạnh tranh,100,2,9,-7,93,7917163173.841572,153454947.05628148,609748842.5476528,-456293895.4913714,7460869278.350201,0.09,0.91,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Lãi suất không cạnh tranh,93,13,1,12,105,7460869278.350201,819833208.2774202,64370592.26085071,755462616.0165695,8216331894.36677,0.010752688172043012,0.989247311827957,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Lãi suất không cạnh tranh,105,8,10,-2,103,8216331894.36677,566935354.1277865,820964414.3085369,-254029060.18075037,7962302834.18602,0.09523809523809523,0.9047619047619048,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Lãi suất không cạnh tranh,103,13,3,10,113,7962302834.18602,862098447.7017385,282308712.91893315,579789734.7828053,8542092568.968825,0.02912621359223301,0.970873786407767,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Chăm sóc khách hàng kém,22,1,2,-1,21,1196535909.342358,44759079.23864913,95959193.25866915,-51200114.02002002,1145335795.322338,0.09090909090909091,0.9090909090909091,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Chăm sóc khách hàng kém,21,1,1,0,21,1145335795.322338,62919661.38238471,59813584.08318037,3106077.299204342,1148441872.6215425,0.047619047619047616,0.9523809523809523,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Chăm sóc khách hàng kém,21,1,1,0,21,1148441872.6215425,61865979.162065245,58455573.95202224,3410405.2100430056,1151852277.8315854,0.047619047619047616,0.9523809523809523,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Chăm sóc khách hàng kém,21,1,1,0,21,1151852277.8315854,53560365.84422665,43738448.145191476,9821917.699035175,1161674195.5306206,0.047619047619047616,0.9523809523809523,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Chăm sóc khách hàng kém,21,2,1,1,22,1161674195.5306206,118256743.67110328,51966693.48009321,66290050.19101007,1227964245.7216306,0.047619047619047616,0.9523809523809523,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Chăm sóc khách hàng kém,22,1,0,1,23,1227964245.7216306,60142598.59517504,0.0,60142598.59517504,1288106844.3168056,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Chăm sóc khách hàng kém,23,3,0,3,26,1288106844.3168056,165394061.70561254,0.0,165394061.70561254,1453500906.022418,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Chăm sóc khách hàng kém,26,1,1,0,26,1453500906.022418,47107039.137112066,52433808.360047214,-5326769.222935148,1448174136.7994828,0.038461538461538464,0.9615384615384616,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Chăm sóc khách hàng kém,26,0,2,-2,24,1448174136.7994828,0.0,111422955.91235054,-111422955.91235054,1336751180.8871322,0.07692307692307693,0.9230769230769231,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Chăm sóc khách hàng kém,24,2,0,2,26,1336751180.8871322,90536593.80166154,0.0,90536593.80166154,1427287774.6887937,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Chăm sóc khách hàng kém,26,3,0,3,29,1427287774.6887937,151671364.4721358,0.0,151671364.4721358,1578959139.1609294,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Chăm sóc khách hàng kém,29,1,1,0,29,1578959139.1609294,46533031.82314986,57554181.97258663,-11021150.149436772,1567937989.0114927,0.034482758620689655,0.9655172413793104,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,58,2,4,-2,56,1641887398.3364582,55547184.62131643,119875548.10829885,-64328363.48698242,1577559034.8494759,0.06896551724137931,0.9310344827586207,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,56,0,1,-1,55,1577559034.8494759,0.0,28175104.723983534,-28175104.723983534,1549383930.1254923,0.017857142857142856,0.9821428571428571,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,55,4,0,4,59,1549383930.1254923,115560819.42509198,0.0,115560819.42509198,1664944749.5505843,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,59,2,5,-3,56,1664944749.5505843,52873954.469139636,119427159.45142609,-66553204.98228645,1598391544.5682979,0.0847457627118644,0.9152542372881356,2,0,0,Cần kiểm tra,2026-06-14
2025-05-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,56,7,4,3,59,1598391544.5682979,214825749.521519,102252233.5386535,112573515.98286551,1710965060.5511634,0.07142857142857142,0.9285714285714286,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,59,6,4,2,61,1710965060.5511634,144728694.34489438,117116856.97499858,27611837.3698958,1738576897.9210591,0.06779661016949153,0.9322033898305084,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,61,0,4,-4,57,1738576897.9210591,0.0,109695727.6705798,-109695727.6705798,1628881170.2504792,0.06557377049180328,0.9344262295081968,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,57,2,3,-1,56,1628881170.2504792,51926286.61243462,89852212.99361013,-37925926.38117551,1590955243.8693037,0.05263157894736842,0.9473684210526316,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,56,4,3,1,57,1590955243.8693037,119186840.92028663,90155146.65789628,29031694.262390345,1619986938.131694,0.05357142857142857,0.9464285714285714,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,57,4,4,0,57,1619986938.131694,116645690.02951369,120333257.32074223,-3687567.2912285477,1616299370.8404655,0.07017543859649122,0.9298245614035088,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,57,4,1,3,60,1616299370.8404655,121717349.66095117,26521896.97183655,95195452.68911462,1711494823.52958,0.017543859649122806,0.9824561403508771,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Ứng dụng lỗi/chậm,60,5,5,0,60,1711494823.52958,140251113.88198355,119559578.86108975,20691535.020893797,1732186358.550474,0.08333333333333333,0.9166666666666666,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Thủ tục rườm rà,62,2,2,0,62,2323727357.556727,69388982.16182274,70111593.93772578,-722611.7759030461,2323004745.7808237,0.03225806451612903,0.967741935483871,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Thủ tục rườm rà,62,5,3,2,64,2323004745.7808237,153580258.19491863,99456486.39158863,54123771.803330004,2377128517.5841537,0.04838709677419355,0.9516129032258065,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Thủ tục rườm rà,64,7,4,3,67,2377128517.5841537,290545274.2184426,135067347.57647052,155477926.6419721,2532606444.2261257,0.0625,0.9375,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Thủ tục rườm rà,67,3,5,-2,65,2532606444.2261257,115787907.6519209,179997166.5004608,-64209258.848539904,2468397185.377586,0.07462686567164178,0.9253731343283582,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Thủ tục rườm rà,65,3,2,1,66,2468397185.377586,124141898.25740705,64937272.71912272,59204625.53828433,2527601810.91587,0.03076923076923077,0.9692307692307692,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Thủ tục rườm rà,66,4,3,1,67,2527601810.91587,172797606.25485766,120505953.84382129,52291652.41103637,2579893463.3269067,0.045454545454545456,0.9545454545454546,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Thủ tục rườm rà,67,5,5,0,67,2579893463.3269067,180561806.3990498,164145887.3802504,16415919.018799394,2596309382.345706,0.07462686567164178,0.9253731343283582,1,3,0,Cần kiểm tra,2026-06-14
2025-08-01,Hải Phòng,SME,Thủ tục rườm rà,67,0,3,-3,64,2596309382.345706,0.0,110910085.28527404,-110910085.28527404,2485399297.060432,0.04477611940298507,0.9552238805970149,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Thủ tục rườm rà,64,7,2,5,69,2485399297.060432,271381122.2278906,65100537.1107674,206280585.11712322,2691679882.177555,0.03125,0.96875,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Thủ tục rườm rà,69,3,6,-3,66,2691679882.177555,127145532.16835567,226924004.3020096,-99778472.13365394,2591901410.043901,0.08695652173913043,0.9130434782608696,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Thủ tục rườm rà,66,6,3,3,69,2591901410.043901,251000773.896263,134751117.8748013,116249656.0214617,2708151066.0653625,0.045454545454545456,0.9545454545454546,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Thủ tục rườm rà,69,7,5,2,71,2708151066.0653625,307596836.050463,170021361.2999848,137575474.7504782,2845726540.8158407,0.07246376811594203,0.927536231884058,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,23,3,0,3,26,1038326327.125495,151650849.66887522,0.0,151650849.66887522,1189977176.7943702,0.0,1.0,5,10,0,Cần kiểm tra,2026-06-14
2025-02-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,26,0,1,-1,25,1189977176.7943702,0.0,43938655.366999626,-43938655.366999626,1146038521.4273705,0.038461538461538464,0.9615384615384616,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,25,3,0,3,28,1146038521.4273705,152356802.52466118,0.0,152356802.52466118,1298395323.9520316,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,28,2,2,0,28,1298395323.9520316,80093703.04754622,106719777.36866984,-26626074.321123615,1271769249.630908,0.07142857142857142,0.9285714285714286,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,28,0,0,0,28,1271769249.630908,0.0,0.0,0.0,1271769249.630908,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,28,3,1,2,30,1271769249.630908,134975617.81866658,41896872.13957131,93078745.67909527,1364847995.3100033,0.03571428571428571,0.9642857142857143,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,30,1,2,-1,29,1364847995.3100033,45720784.20682591,83441297.70895493,-37720513.50212902,1327127481.8078742,0.06666666666666667,0.9333333333333333,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,29,1,0,1,30,1327127481.8078742,45007295.563023105,0.0,45007295.563023105,1372134777.3708973,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,30,1,2,-1,29,1372134777.3708973,38550540.13570917,89380613.44713072,-50830073.31142156,1321304704.0594757,0.06666666666666667,0.9333333333333333,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,29,0,0,0,29,1321304704.0594757,0.0,0.0,0.0,1321304704.0594757,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,29,1,2,-1,28,1321304704.0594757,42675964.42419506,86496859.32804543,-43820894.90385037,1277483809.1556253,0.06896551724137931,0.9310344827586207,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Đối thủ khuyến mãi tốt,28,1,0,1,29,1277483809.1556253,37489384.93190886,0.0,37489384.93190886,1314973194.0875342,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Không còn nhu cầu,47,5,3,2,49,4157104230.5427814,509844487.501274,238379086.6094806,271465400.8917934,4428569631.434575,0.06382978723404255,0.9361702127659575,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Không còn nhu cầu,49,4,3,1,50,4428569631.434575,283493799.709704,233086297.82257387,50407501.88713011,4478977133.321705,0.061224489795918366,0.9387755102040817,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Không còn nhu cầu,50,0,2,-2,48,4478977133.321705,0.0,173207190.92142713,-173207190.92142713,4305769942.400278,0.04,0.96,5,0,0,Cần kiểm tra,2026-06-14
2025-04-01,Hải Phòng,SME,Không còn nhu cầu,48,4,4,0,48,4305769942.400278,334667266.32281,352795682.49455917,-18128416.171749175,4287641526.228529,0.08333333333333333,0.9166666666666666,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Không còn nhu cầu,48,2,1,1,49,4287641526.228529,207119603.70789537,78362763.72167405,128756839.98622131,4416398366.21475,0.020833333333333332,0.9791666666666666,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,SME,Không còn nhu cầu,49,2,4,-2,47,4416398366.21475,167189891.86974913,410165441.4288414,-242975549.55909228,4173422816.655658,0.08163265306122448,0.9183673469387755,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Không còn nhu cầu,47,0,2,-2,45,4173422816.655658,0.0,207692448.67376962,-207692448.67376962,3965730367.9818883,0.0425531914893617,0.9574468085106383,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Không còn nhu cầu,45,1,3,-2,43,3965730367.9818883,97536475.9627557,230713554.0334183,-133177078.0706626,3832553289.911226,0.06666666666666667,0.9333333333333333,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Không còn nhu cầu,43,5,1,4,47,3832553289.911226,446518100.25380176,93594096.70824426,352924003.5455575,4185477293.4567833,0.023255813953488372,0.9767441860465116,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Không còn nhu cầu,47,6,4,2,49,4185477293.4567833,496771489.06156087,285540498.6747767,211230990.3867842,4396708283.843568,0.0851063829787234,0.9148936170212766,9,0,0,Cần kiểm tra,2026-06-14
2025-11-01,Hải Phòng,SME,Không còn nhu cầu,49,3,1,2,51,4396708283.843568,284591113.06039566,101473098.89041466,183118014.169981,4579826298.013549,0.02040816326530612,0.9795918367346939,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Không còn nhu cầu,51,1,2,-1,50,4579826298.013549,99594121.91723654,208758855.84819338,-109164733.93095684,4470661564.082592,0.0392156862745098,0.9607843137254902,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,SME,Khác,72,9,3,6,78,6046287287.592512,683629025.4243135,269736205.7285363,413892819.69577724,6460180107.288289,0.041666666666666664,0.9583333333333334,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,SME,Khác,78,4,3,1,79,6460180107.288289,288426776.0744,257845853.74385238,30580922.33054763,6490761029.618836,0.038461538461538464,0.9615384615384616,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,SME,Khác,79,6,2,4,83,6490761029.618836,447870907.1214395,192418663.56052712,255452243.5609124,6746213273.179749,0.02531645569620253,0.9746835443037974,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,SME,Khác,83,6,3,3,86,6746213273.179749,553607965.754593,213731615.56880376,339876350.1857892,7086089623.365538,0.03614457831325301,0.963855421686747,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,SME,Khác,86,0,7,-7,79,7086089623.365538,0.0,584566248.2786994,-584566248.2786994,6501523375.086838,0.08139534883720931,0.9186046511627907,4,9,0,Cần kiểm tra,2026-06-14
2025-06-01,Hải Phòng,SME,Khác,79,8,4,4,83,6501523375.086838,750818635.2569224,375949479.7748087,374869155.48211366,6876392530.568952,0.05063291139240506,0.9493670886075949,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,SME,Khác,83,4,5,-1,82,6876392530.568952,379277561.7831081,468105823.59036416,-88828261.80725604,6787564268.761696,0.060240963855421686,0.9397590361445783,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,SME,Khác,82,1,1,0,82,6787564268.761696,81483453.39242578,91369190.11707011,-9885736.724644333,6777678532.037051,0.012195121951219513,0.9878048780487805,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,SME,Khác,82,8,3,5,87,6777678532.037051,702799250.9316416,270405324.2712348,432393926.66040677,7210072458.697458,0.036585365853658534,0.9634146341463414,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,SME,Khác,87,7,8,-1,86,7210072458.697458,647103634.2941378,757656996.9558967,-110553362.6617589,7099519096.0357,0.09195402298850575,0.9080459770114943,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,SME,Khác,86,6,1,5,91,7099519096.0357,424459678.35736406,87322721.89865987,337136956.4587042,7436656052.494404,0.011627906976744186,0.9883720930232558,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,SME,Khác,91,4,8,-4,87,7436656052.494404,356629039.31079704,621778317.2385145,-265149277.9277175,7171506774.566687,0.08791208791208792,0.9120879120879121,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,Corporate,Phí dịch vụ cao,13,1,0,1,14,686928815.8851292,58479489.73087942,0.0,58479489.73087942,745408305.6160086,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,Corporate,Phí dịch vụ cao,14,1,0,1,15,745408305.6160086,43748635.48256844,0.0,43748635.48256844,789156941.098577,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,Corporate,Phí dịch vụ cao,15,1,1,0,15,789156941.098577,52458645.967582226,56569126.67358376,-4110480.706001535,785046460.3925755,0.06666666666666667,0.9333333333333333,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,Corporate,Phí dịch vụ cao,15,1,0,1,16,785046460.3925755,59097983.90295747,0.0,59097983.90295747,844144444.295533,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,Corporate,Phí dịch vụ cao,16,1,0,1,17,844144444.295533,44473808.15012792,0.0,44473808.15012792,888618252.4456608,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,Corporate,Phí dịch vụ cao,17,1,0,1,18,888618252.4456608,54369895.6981984,0.0,54369895.6981984,942988148.1438593,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-07-01,Hải Phòng,Corporate,Phí dịch vụ cao,18,0,0,0,18,942988148.1438593,0.0,0.0,0.0,942988148.1438593,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-08-01,Hải Phòng,Corporate,Phí dịch vụ cao,18,1,1,0,18,942988148.1438593,46387617.851085655,47612758.47700896,-1225140.6259233057,941763007.517936,0.05555555555555555,0.9444444444444444,0,0,0,Đạt,2026-06-14
2025-09-01,Hải Phòng,Corporate,Phí dịch vụ cao,18,2,1,1,19,941763007.517936,98078731.97014745,45383795.21601652,52694936.75413092,994457944.272067,0.05555555555555555,0.9444444444444444,0,0,0,Đạt,2026-06-14
2025-10-01,Hải Phòng,Corporate,Phí dịch vụ cao,19,1,0,1,20,994457944.272067,56052920.830837965,0.0,56052920.830837965,1050510865.1029049,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-11-01,Hải Phòng,Corporate,Phí dịch vụ cao,20,0,1,-1,19,1050510865.1029049,0.0,57824406.61479108,-57824406.61479108,992686458.4881139,0.05,0.95,0,0,0,Đạt,2026-06-14
2025-12-01,Hải Phòng,Corporate,Phí dịch vụ cao,19,0,1,-1,18,992686458.4881139,0.0,48338491.490355775,-48338491.490355775,944347966.9977582,0.05263157894736842,0.9473684210526316,0,0,0,Đạt,2026-06-14
2025-01-01,Hải Phòng,Corporate,Lãi suất không cạnh tranh,9,1,0,1,10,364222901.1266164,41886257.164011486,0.0,41886257.164011486,406109158.2906279,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-02-01,Hải Phòng,Corporate,Lãi suất không cạnh tranh,10,0,0,0,10,406109158.2906279,0.0,0.0,0.0,406109158.2906279,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-03-01,Hải Phòng,Corporate,Lãi suất không cạnh tranh,10,1,0,1,11,406109158.2906279,34613161.481025785,0.0,34613161.481025785,440722319.77165365,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-04-01,Hải Phòng,Corporate,Lãi suất không cạnh tranh,11,0,0,0,11,440722319.77165365,0.0,0.0,0.0,440722319.77165365,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-05-01,Hải Phòng,Corporate,Lãi suất không cạnh tranh,11,0,0,0,11,440722319.77165365,0.0,0.0,0.0,440722319.77165365,0.0,1.0,0,0,0,Đạt,2026-06-14
2025-06-01,Hải Phòng,Corporate,Lãi suất không cạnh tranh,11,1,0,1,12,440722319.77165365,36505767.694694445,0.0,36505767.694694445,477228087.4663481,0.0,1.0,0,0,0,Đạt,2026-06-14
